"location","category","date","Y"
"market_060","region_5",2022-02-27,806
"market_060","region_5",2022-02-28,806
"market_060","region_5",2022-03-01,780
"market_060","region_5",2022-03-02,800
"market_060","region_5",2022-03-03,794
"market_060","region_5",2022-03-04,823
"market_060","region_5",2022-03-05,921
"market_060","region_5",2022-03-06,869
"market_060","region_5",2022-03-07,874
"market_060","region_5",2022-03-08,852
"market_060","region_5",2022-03-09,836
"market_060","region_5",2022-03-10,888
"market_060","region_5",2022-03-11,929
"market_060","region_5",2022-03-12,921
"market_060","region_5",2022-03-13,891
"market_060","region_5",2022-03-14,905
"market_060","region_5",2022-03-15,883
"market_060","region_5",2022-03-16,857
"market_060","region_5",2022-03-17,848
"market_060","region_5",2022-03-18,883
"market_060","region_5",2022-03-19,881
"market_060","region_5",2022-03-20,906
"market_060","region_5",2022-03-21,853
"market_060","region_5",2022-03-22,833
"market_060","region_5",2022-03-23,810
"market_060","region_5",2022-03-24,841
"market_060","region_5",2022-03-25,865
"market_060","region_5",2022-03-26,876
"market_060","region_5",2022-03-27,867
"market_060","region_5",2022-03-28,875
"market_060","region_5",2022-03-29,807
"market_060","region_5",2022-03-30,857
"market_060","region_5",2022-03-31,903
"market_060","region_5",2022-04-01,909
"market_060","region_5",2022-04-02,927
"market_060","region_5",2022-04-03,942
"market_060","region_5",2022-04-04,956
"market_060","region_5",2022-04-05,915
"market_060","region_5",2022-04-06,897
"market_060","region_5",2022-04-07,899
"market_060","region_5",2022-04-08,920
"market_060","region_5",2022-04-09,940
"market_060","region_5",2022-04-10,944
"market_060","region_5",2022-04-11,940
"market_060","region_5",2022-04-12,933
"market_060","region_5",2022-04-13,879
"market_060","region_5",2022-04-14,908
"market_060","region_5",2022-04-15,911
"market_060","region_5",2022-04-16,951
"market_060","region_5",2022-04-17,928
"market_060","region_5",2022-04-18,920
"market_060","region_5",2022-04-19,878
"market_060","region_5",2022-04-20,891
"market_060","region_5",2022-04-21,878
"market_060","region_5",2022-04-22,889
"market_060","region_5",2022-04-23,921
"market_060","region_5",2022-04-24,890
"market_060","region_5",2022-04-25,847
"market_060","region_5",2022-04-26,859
"market_060","region_5",2022-04-27,821
"market_060","region_5",2022-04-28,881
"market_060","region_5",2022-04-29,889
"market_060","region_5",2022-04-30,940
"market_060","region_5",2022-05-01,908
"market_060","region_5",2022-05-02,883
"market_060","region_5",2022-05-03,889
"market_060","region_5",2022-05-04,849
"market_060","region_5",2022-05-05,869
"market_060","region_5",2022-05-06,917
"market_060","region_5",2022-05-07,956
"market_060","region_5",2022-05-08,917
"market_060","region_5",2022-05-09,884
"market_060","region_5",2022-05-10,836
"market_060","region_5",2022-05-11,843
"market_060","region_5",2022-05-12,854
"market_060","region_5",2022-05-13,855
"market_060","region_5",2022-05-14,881
"market_060","region_5",2022-05-15,913
"market_060","region_5",2022-05-16,860
"market_060","region_5",2022-05-17,817
"market_060","region_5",2022-05-18,859
"market_060","region_5",2022-05-19,834
"market_060","region_5",2022-05-20,866
"market_060","region_5",2022-05-21,899
"market_060","region_5",2022-05-22,841
"market_060","region_5",2022-05-23,786
"market_060","region_5",2022-05-24,811
"market_060","region_5",2022-05-25,800
"market_060","region_5",2022-05-26,842
"market_060","region_5",2022-05-27,844
"market_060","region_5",2022-05-28,853
"market_060","region_5",2022-05-29,870
"market_060","region_5",2022-05-30,851
"market_060","region_5",2022-05-31,832
"market_060","region_5",2022-06-01,796
"market_060","region_5",2022-06-02,870
"market_060","region_5",2022-06-03,871
"market_060","region_5",2022-06-04,881
"market_060","region_5",2022-06-05,882
"market_060","region_5",2022-06-06,827
"market_060","region_5",2022-06-07,841
"market_060","region_5",2022-06-08,842
"market_060","region_5",2022-06-09,822
"market_060","region_5",2022-06-10,871
"market_060","region_5",2022-06-11,869
"market_060","region_5",2022-06-12,882
"market_060","region_5",2022-06-13,876
"market_060","region_5",2022-06-14,809
"market_060","region_5",2022-06-15,805
"market_060","region_5",2022-06-16,809
"market_060","region_5",2022-06-17,854
"market_060","region_5",2022-06-18,852
"market_060","region_5",2022-06-19,847
"market_060","region_5",2022-06-20,824
"market_060","region_5",2022-06-21,809
"market_060","region_5",2022-06-22,800
"market_060","region_5",2022-06-23,828
"market_060","region_5",2022-06-24,875
"market_060","region_5",2022-06-25,870
"market_060","region_5",2022-06-26,832
"market_060","region_5",2022-06-27,848
"market_060","region_5",2022-06-28,814
"market_060","region_5",2022-06-29,845
"market_060","region_5",2022-06-30,861
"market_060","region_5",2022-07-01,908
"market_060","region_5",2022-07-02,870
"market_060","region_5",2022-07-03,917
"market_060","region_5",2022-07-04,875
"market_060","region_5",2022-07-05,848
"market_060","region_5",2022-07-06,866
"market_060","region_5",2022-07-07,906
"market_060","region_5",2022-07-08,886
"market_060","region_5",2022-07-09,885
"market_060","region_5",2022-07-10,889
"market_060","region_5",2022-07-11,890
"market_060","region_5",2022-07-12,872
"market_060","region_5",2022-07-13,825
"market_060","region_5",2022-07-14,871
"market_060","region_5",2022-07-15,853
"market_060","region_5",2022-07-16,857
"market_060","region_5",2022-07-17,903
"market_060","region_5",2022-07-18,875
"market_060","region_5",2022-07-19,809
"market_060","region_5",2022-07-20,838
"market_060","region_5",2022-07-21,815
"market_060","region_5",2022-07-22,848
"market_060","region_5",2022-07-23,894
"market_060","region_5",2022-07-24,894
"market_060","region_5",2022-07-25,868
"market_060","region_5",2022-07-26,852
"market_060","region_5",2022-07-27,814
"market_060","region_5",2022-07-28,822
"market_060","region_5",2022-07-29,835
"market_060","region_5",2022-07-30,852
"market_060","region_5",2022-07-31,900
"market_060","region_5",2022-08-01,856
"market_060","region_5",2022-08-02,847
"market_060","region_5",2022-08-03,850
"market_060","region_5",2022-08-04,859
"market_060","region_5",2022-08-05,917
"market_060","region_5",2022-08-06,955
"market_060","region_5",2022-08-07,929
"market_060","region_5",2022-08-08,890
"market_061","region_3",2022-01-01,591
"market_061","region_3",2022-01-02,590
"market_061","region_3",2022-01-03,577
"market_061","region_3",2022-01-04,549
"market_061","region_3",2022-01-05,572
"market_061","region_3",2022-01-06,587
"market_061","region_3",2022-01-07,595
"market_061","region_3",2022-01-08,594
"market_061","region_3",2022-01-09,642
"market_061","region_3",2022-01-10,637
"market_061","region_3",2022-01-11,612
"market_061","region_3",2022-01-12,629
"market_061","region_3",2022-01-13,606
"market_061","region_3",2022-01-14,655
"market_061","region_3",2022-01-15,630
"market_061","region_3",2022-01-16,648
"market_061","region_3",2022-01-17,606
"market_061","region_3",2022-01-18,584
"market_061","region_3",2022-01-19,558
"market_061","region_3",2022-01-20,571
"market_061","region_3",2022-01-21,604
"market_061","region_3",2022-01-22,564
"market_061","region_3",2022-01-23,586
"market_061","region_3",2022-01-24,570
"market_061","region_3",2022-01-25,588
"market_061","region_3",2022-01-26,584
"market_061","region_3",2022-01-27,580
"market_061","region_3",2022-01-28,601
"market_061","region_3",2022-01-29,637
"market_061","region_3",2022-01-30,610
"market_061","region_3",2022-01-31,557
"market_061","region_3",2022-02-01,594
"market_061","region_3",2022-02-02,580
"market_061","region_3",2022-02-03,584
"market_061","region_3",2022-02-04,623
"market_061","region_3",2022-02-05,629
"market_061","region_3",2022-02-06,621
"market_061","region_3",2022-02-07,599
"market_061","region_3",2022-02-08,577
"market_061","region_3",2022-02-09,576
"market_061","region_3",2022-02-10,582
"market_061","region_3",2022-02-11,623
"market_061","region_3",2022-02-12,575
"market_061","region_3",2022-02-13,608
"market_061","region_3",2022-02-14,572
"market_061","region_3",2022-02-15,511
"market_061","region_3",2022-02-16,545
"market_061","region_3",2022-02-17,582
"market_061","region_3",2022-02-18,567
"market_061","region_3",2022-02-19,571
"market_061","region_3",2022-02-20,583
"market_061","region_3",2022-02-21,522
"market_061","region_3",2022-02-22,549
"market_061","region_3",2022-02-23,573
"market_061","region_3",2022-02-24,551
"market_061","region_3",2022-02-25,574
"market_061","region_3",2022-02-26,597
"market_061","region_3",2022-02-27,602
"market_061","region_3",2022-02-28,585
"market_061","region_3",2022-03-01,553
"market_061","region_3",2022-03-02,605
"market_061","region_3",2022-03-03,572
"market_061","region_3",2022-03-04,613
"market_061","region_3",2022-03-05,640
"market_061","region_3",2022-03-06,591
"market_061","region_3",2022-03-07,607
"market_061","region_3",2022-03-08,613
"market_061","region_3",2022-03-09,619
"market_061","region_3",2022-03-10,649
"market_061","region_3",2022-03-11,645
"market_061","region_3",2022-03-12,664
"market_061","region_3",2022-03-13,651
"market_061","region_3",2022-03-14,643
"market_061","region_3",2022-03-15,611
"market_061","region_3",2022-03-16,608
"market_061","region_3",2022-03-17,607
"market_061","region_3",2022-03-18,624
"market_061","region_3",2022-03-19,648
"market_061","region_3",2022-03-20,624
"market_061","region_3",2022-03-21,612
"market_061","region_3",2022-03-22,624
"market_061","region_3",2022-03-23,617
"market_061","region_3",2022-03-24,583
"market_061","region_3",2022-03-25,618
"market_061","region_3",2022-03-26,619
"market_061","region_3",2022-03-27,632
"market_061","region_3",2022-03-28,586
"market_061","region_3",2022-03-29,602
"market_061","region_3",2022-03-30,586
"market_061","region_3",2022-03-31,636
"market_061","region_3",2022-04-01,631
"market_061","region_3",2022-04-02,624
"market_061","region_3",2022-04-03,686
"market_061","region_3",2022-04-04,693
"market_061","region_3",2022-04-05,646
"market_061","region_3",2022-04-06,636
"market_061","region_3",2022-04-07,614
"market_061","region_3",2022-04-08,654
"market_061","region_3",2022-04-09,662
"market_061","region_3",2022-04-10,639
"market_061","region_3",2022-04-11,639
"market_061","region_3",2022-04-12,635
"market_061","region_3",2022-04-13,632
"market_061","region_3",2022-04-14,666
"market_061","region_3",2022-04-15,708
"market_061","region_3",2022-04-16,694
"market_061","region_3",2022-04-17,674
"market_061","region_3",2022-04-18,645
"market_061","region_3",2022-04-19,595
"market_061","region_3",2022-04-20,632
"market_061","region_3",2022-04-21,611
"market_061","region_3",2022-04-22,685
"market_061","region_3",2022-04-23,647
"market_061","region_3",2022-04-24,651
"market_061","region_3",2022-04-25,613
"market_061","region_3",2022-04-26,609
"market_061","region_3",2022-04-27,609
"market_061","region_3",2022-04-28,639
"market_061","region_3",2022-04-29,628
"market_061","region_3",2022-04-30,665
"market_061","region_3",2022-05-01,662
"market_061","region_3",2022-05-02,625
"market_061","region_3",2022-05-03,640
"market_061","region_3",2022-05-04,616
"market_061","region_3",2022-05-05,632
"market_061","region_3",2022-05-06,635
"market_061","region_3",2022-05-07,652
"market_061","region_3",2022-05-08,653
"market_061","region_3",2022-05-09,605
"market_061","region_3",2022-05-10,568
"market_061","region_3",2022-05-11,599
"market_061","region_3",2022-05-12,633
"market_061","region_3",2022-05-13,583
"market_061","region_3",2022-05-14,612
"market_061","region_3",2022-05-15,601
"market_061","region_3",2022-05-16,658
"market_061","region_3",2022-05-17,615
"market_061","region_3",2022-05-18,554
"market_061","region_3",2022-05-19,612
"market_061","region_3",2022-05-20,631
"market_061","region_3",2022-05-21,591
"market_061","region_3",2022-05-22,580
"market_061","region_3",2022-05-23,600
"market_061","region_3",2022-05-24,566
"market_061","region_3",2022-05-25,594
"market_061","region_3",2022-05-26,591
"market_061","region_3",2022-05-27,588
"market_061","region_3",2022-05-28,617
"market_061","region_3",2022-05-29,599
"market_061","region_3",2022-05-30,609
"market_061","region_3",2022-05-31,578
"market_061","region_3",2022-06-01,570
"market_061","region_3",2022-06-02,607
"market_061","region_3",2022-06-03,622
"market_061","region_3",2022-06-04,648
"market_061","region_3",2022-06-05,607
"market_061","region_3",2022-06-06,612
"market_061","region_3",2022-06-07,595
"market_061","region_3",2022-06-08,551
"market_061","region_3",2022-06-09,602
"market_061","region_3",2022-06-10,597
"market_061","region_3",2022-06-11,629
"market_061","region_3",2022-06-12,627
"market_061","region_3",2022-06-13,593
"market_061","region_3",2022-06-14,586
"market_061","region_3",2022-06-15,597
"market_061","region_3",2022-06-16,547
"market_061","region_3",2022-06-17,637
"market_061","region_3",2022-06-18,623
"market_061","region_3",2022-06-19,617
"market_061","region_3",2022-06-20,572
"market_061","region_3",2022-06-21,603
"market_061","region_3",2022-06-22,595
"market_061","region_3",2022-06-23,610
"market_061","region_3",2022-06-24,614
"market_061","region_3",2022-06-25,648
"market_061","region_3",2022-06-26,588
"market_061","region_3",2022-06-27,605
"market_061","region_3",2022-06-28,581
"market_061","region_3",2022-06-29,593
"market_061","region_3",2022-06-30,630
"market_061","region_3",2022-07-01,631
"market_061","region_3",2022-07-02,652
"market_061","region_3",2022-07-03,624
"market_061","region_3",2022-07-04,648
"market_061","region_3",2022-07-05,621
"market_061","region_3",2022-07-06,581
"market_061","region_3",2022-07-07,632
"market_061","region_3",2022-07-08,622
"market_061","region_3",2022-07-09,634
"market_061","region_3",2022-07-10,618
"market_061","region_3",2022-07-11,606
"market_061","region_3",2022-07-12,609
"market_061","region_3",2022-07-13,568
"market_061","region_3",2022-07-14,582
"market_061","region_3",2022-07-15,623
"market_061","region_3",2022-07-16,636
"market_061","region_3",2022-07-17,603
"market_061","region_3",2022-07-18,580
"market_061","region_3",2022-07-19,594
"market_061","region_3",2022-07-20,566
"market_061","region_3",2022-07-21,612
"market_061","region_3",2022-07-22,644
"market_061","region_3",2022-07-23,650
"market_061","region_3",2022-07-24,623
"market_061","region_3",2022-07-25,627
"market_061","region_3",2022-07-26,587
"market_061","region_3",2022-07-27,567
"market_061","region_3",2022-07-28,615
"market_061","region_3",2022-07-29,598
"market_061","region_3",2022-07-30,615
"market_061","region_3",2022-07-31,623
"market_061","region_3",2022-08-01,654
"market_061","region_3",2022-08-02,630
"market_061","region_3",2022-08-03,611
"market_061","region_3",2022-08-04,610
"market_061","region_3",2022-08-05,625
"market_061","region_3",2022-08-06,675
"market_061","region_3",2022-08-07,636
"market_061","region_3",2022-08-08,648
